Customer_Identifier|Security_Identifier|Is_Listed|ISOCountryCode|Is_Investment_Grade|Is_Notional|Is_Financial|Maturity|Is_Resecuritization|Tranche_Seniority_Type|Issuer_Is_Affiliate|Is_NFA_Governed_Product|ICBCode|Asset_Type|Bloomberg Ticker|ISIN|Underlying_Security_Identifier
1|1037653823|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1000072982
1||1000072982|||0|0|0||Equity||0|0|||KMI US Equity|US49456B1017
1|1037653825|1|US|0|0|0||0||0|0|||||
1|1037653826|1|EU|0|0|0||0||0|0|||||
1|1037653827|1|US|0|0|0||0||0|0|||||
1|1037653828|1|US|0|0|0||0||0|0|||||
1|1037653831|1|JP|0|0|0||0||0|0|||||
1|1037653833|1|GB|0|0|0||0||0|0|||||
1|1037653835|1|EU|0|0|0||0||0|0|||||
1|1037653837|1|US|0|0|0||0||0|0|||||
1|1037653838|1|US|0|0|0||0||0|0|||||
1|1037653839|1|US|0|0|0||0||0|0|||||
1|1037653840|1|HK|0|0|0||0||0|0|||||
1|1037653841|1|US|0|0|0||0||0|0|||||
1|1037653842|1|US|0|0|0||0||0|0|||||
1|1037653845|0|US|0|1|0||0||0|0|Biotechnology||||1000142224
1||1000142224|||0|0|0||Equity||0|0|||DVAX US Equity|US2681582019
1|1037653846|0|US|0|1|0||0||0|0|Conventional Electricity||||1000105043
1||1000105043|||0|0|0||Equity||0|0|||ETR US Equity|US29364G1031
1|1037653847|0|US|0|1|0||0||0|0|Industrial Machinery||||1000105083
1||1000105083|||0|0|0||Equity||0|0|||FSS US Equity|US3138551086
1|1037653848|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000114463
1||1000114463|||0|0|0||Equity||0|0|||6134 JP Equity|JP3809200003
1|1037653849|0|JP|0|1|0||0||0|0|Biotechnology||||1000032712
1||1000032712|||0|0|0||Equity||0|0|||2160 JP Equity|JP3386370005
1|1037653850|0|US|0|1|1||0||0|0|Banks (L4)||||1013946629
1||1013946629|||0|0|0||Equity||0|0|||HONE US Equity|US41165Y1001
1|1037653851|0|HK|0|1|0||0||0|0|Financials||||1000141230
1||1000141230|||0|0|0||Equity||0|0|||388 HK Equity|HK0388045442
1|1037653854|0|US|0|1|0||0||0|0|Transportation Services||||1000139421
1||1000139421|||0|0|0||Equity||0|0|||JBLU US Equity|US4771431016
1|1037653855|0|CN|0|1|0||0||0|0|Electronic Office Equipment||||1000116558
1||1000116558|||0|0|0||Equity||0|0|||148 HK Equity|KYG525621408
1|1037653857|0|US|0|1|0||0||0|0|Building Materials & Fixtures||||1000106181
1||1000106181|||0|0|0||Equity||0|0|||AAON US Equity|US0003602069
1|1037653858|0|US|0|1|0||0||0|0|Software & Computer Services||||1000139738
1||1000139738|||0|0|0||Equity||0|0|||AKAM US Equity|US00971T1016
1|1037653859|0|US|0|1|0||0||0|0|Health Care Providers||||1000144653
1||1000144653|||0|0|0||Equity||0|0|||AMN US Equity|US0017441017
1|1037653860|0|JP|0|1|0||0||0|0|Heavy Construction||||1000110966
1||1000110966|||0|0|0||Equity||0|0|||1852 JP Equity|JP3110000001
1|1037653861|0|NO|0|1|0||0||0|0|Food Products||||1000061123
1||1000061123|||0|0|0||Equity||0|0|||BAKKA NO Equity|FO0000000179
1|1037653862|0|FR|0|1|0||0||0|0|Health Care Equipment & Services||||1000007884
1||1000007884|||0|0|0||Equity||0|0|||BIM FP Equity|FR0013280286
1|1037653863|0|US|0|1|1||0||0|0|Banks (L4)||||1006489484
1||1006489484|||0|0|0||Equity||0|0|||BY US Equity|US1244111092
1|1037653865|1|CA|0|0|0|12/31/2099|0||0|0|||||
1|1037653868|1|US|0|0|0||0||0|0|||||
1|1037653869|1|US|0|0|0||0||0|0|||||
1|1037653870|1|US|0|0|0||0||0|0|||||
1|1037653871|1|JP|0|0|0||0||0|0|||||
1|1037653872|1|JP|0|0|0||0||0|0|||||
1|1037653873|1|US|0|0|0||0||0|0|||||
1|1037653874|1|HK|0|0|0||0||0|0|||||
1|1037653875|1|EU|0|0|0||0||0|0|||||
1|1037653877|1|US|0|0|0||0||0|0|||||
1|1037653878|1|HK|0|0|0||0||0|0|||||
1|1037653880|1|US|0|0|0||0||0|0|||||
1|1037653881|1|US|0|0|0||0||0|0|||||
1|1037653883|1|JP|0|0|0||0||0|0|||||
1|1037653884|1|NO|0|0|0||0||0|0|||||
1|1037653885|1|EU|0|0|0||0||0|0|||||
1|1037653886|1|US|0|0|0||0||0|0|||||
1|1037653891|0|US|0|1|0||0||0|0|Mortgage REITs||||1000107841
1||1000107841|||0|0|0||Real Estate||0|0|||DX US Equity|US26817Q8868
1|1037653892|1|US|0|0|0||0||0|0|||||
1|1037653894|1|GB|0|0|0||0||0|0|||||
1|1037653895|1|US|0|0|0||0||0|0|||||
1|1037653897|1|US|0|0|0||0||0|0|||||
1|1037653898|1|US|0|0|0||0||0|0|||||
1|1037653899|1|US|0|0|0||0||0|0|||||
1|1037653900|1|JP|0|0|0||0||0|0|||||
1|1037653901|1|GB|0|0|0||0||0|0|||||
1|1037653902|1|EU|0|0|0||0||0|0|||||
1|1037653903|1|GB|0|0|0||0||0|0|||||
1|1037653904|1|US|0|0|0||0||0|0|||||
1|1037653905|1|ZA|0|0|0||0||0|0|||||
1|1037653906|0|AU|0|1|0||0||0|0|Hotels||||1000072669
1||1000072669|||0|0|0||Equity||0|0|||CTD AU Equity|AU000000CTD3
1|1037653907|0|US|0|1|0||0||0|0|Clothing & Accessories||||1000116580
1||1000116580|||0|0|0||Equity||0|0|||DECK US Equity|US2435371073
1|1037653908|0|US|0|1|0||0||0|0|Specialty Retailers||||1003816357
1||1003816357|||0|0|0||Equity||0|0|||DLTH US Equity|US26443V1017
1|1037653909|0|US|0|1|0||0||0|0|Consumer Finance||||1000083017
1||1000083017|||0|0|0||Equity||0|0|||ENVA US Equity|US29357K1034
1|1037653910|0|SE|0|1|0||0||0|0|Real Estate Holding & Development||||1000140264
1||1000140264|||0|0|0||Equity||0|0|||BALDB SS Equity|SE0017832488
1|1037653911|0|US|0|1|0||0||0|0|Consumer Services||||1009082868
1||1009082868|||0|0|0||Equity||0|0|||FTDR US Equity|US35905A1097
1|1037653912|0|US|0|1|0||0||0|0|Full Line Insurance||||1000105873
1||1000105873|||0|0|0||Equity||0|0|||GL US Equity|US37959E1029
1|1037653913|0|JP|0|1|0||0||0|0|Diversified REITs||||1000014449
1||1000014449|||0|0|0||Real Estate||0|0|||8977 JP Equity|JP3046320002
1|1037653914|0|US|0|1|0||0||0|0|Specialty Retailers||||1000105217
1||1000105217|||0|0|0||Equity||0|0|||HD US Equity|US4370761029
1|1037653917|0|GB|0|1|0||0||0|0|Hotels||||1000110506
1||1000110506|||0|0|0||Equity||0|0|||JDW LN Equity|GB0001638955
1|1037653920|0|JP|0|1|1||0||0|0|Banks (L4)||||1000110891
1||1000110891|||0|0|0||Equity||0|0|||8341 JP Equity|JP3352000008
1|1037653921|0|JP|0|1|0||0||0|0|Chemicals (L3)||||1000111338
1||1000111338|||0|0|0||Equity||0|0|||4088 JP Equity|JP3160670000
1|1037653922|0|US|0|1|1||0||0|0|Banks (L4)||||1000120092
1||1000120092|||0|0|0||Equity||0|0|||ABCB US Equity|US03076K1088
1|1037653925|0|SE|0|1|0||0||0|0|Specialty Retailers||||1000116077
1||1000116077|||0|0|0||Equity||0|0|||BILIA SS Equity|SE0009921588
1|1037653926|0|US|0|1|0||0||0|0|Specialty Retailers||||1000103571
1||1000103571|||0|0|0||Equity||0|0|||BURL US Equity|US1220171060
1|1037653927|0|US|0|1|0||0||0|0|General Mining||||1000104879
1||1000104879|||0|0|0||Equity||0|0|||CLF US Equity|US1858991011
1|1037653928|1|AU|0|0|0||0||0|0|||||
1|1037653929|1|US|0|0|0||0||0|0|||||
1|1037653930|1|US|0|0|0||0||0|0|||||
1|1037653931|1|US|0|0|0||0||0|0|||||
1|1037653932|1|SE|0|0|0||0||0|0|||||
1|1037653933|1|US|0|0|0||0||0|0|||||
1|1037653934|1|US|0|0|0||0||0|0|||||
1|1037653935|1|JP|0|0|0||0||0|0|||||
1|1037653936|1|US|0|0|0||0||0|0|||||
1|1037653939|1|GB|0|0|0||0||0|0|||||
1|1037653942|1|JP|0|0|0||0||0|0|||||
1|1037653943|1|JP|0|0|0||0||0|0|||||
1|1037653944|1|US|0|0|0||0||0|0|||||
1|1037653947|1|SE|0|0|0||0||0|0|||||
1|1037653948|1|US|0|0|0||0||0|0|||||
1|1037653949|1|US|0|0|0||0||0|0|||||
1|1037653950|0|CN|0|1|0||0||0|0|Marine Transportation||||1000011690
1||1000011690|||0|0|0||Equity||0|0|||1919 HK Equity|CNE1000002J7
1|1037653951|0|US|0|1|0||0||0|0|Industrial Machinery||||1000104960
1||1000104960|||0|0|0||Equity||0|0|||DE US Equity|US2441991054
1|1037653972|0|DE|0|1|0||0||0|0|Chemicals (L3)||||1000114608
1||1000114608|||0|0|0||Equity||0|0|||SDF GR Equity|DE000KSAG888
1|1037653973|0|JP|0|1|0||0||0|0|Personal & Household Goods||||1000139978
1||1000139978|||0|0|0||Equity||0|0|||4967 JP Equity|JP3301100008
1|1037653974|1|US|0|0|0||0||0|0|||||
1|1037653975|1|US|0|0|0||0||0|0|||||
1|1037653976|1|US|0|0|0||0||0|0|||||
1|1037653977|1|US|0|0|0||0||0|0|||||
1|1037653978|1|US|0|0|0||0||0|0|||||
1|1037653979|1|GB|0|0|0||0||0|0|||||
1|1037653980|1|EU|0|0|0||0||0|0|||||
1|1037653981|1|US|0|0|0||0||0|0|||||
1|1037653982|1|US|0|0|0||0||0|0|||||
1|1037653985|0|US|0|1|0||0||0|0|Conventional Electricity||||1000105005
1||1000105005|||0|0|0||Equity||0|0|||DUK US Equity|US26441C2044
1|1037653986|0|US|0|1|0||0||0|0|Business Support Services||||1000105039
1||1000105039|||0|0|0||Equity||0|0|||EBF US Equity|US2933891028
1|1037653988|0|MX|0|1|0||0||0|0|General Mining||||1000039350
1||1000039350|||0|0|0||Equity||0|0|||FRES LN Equity|GB00B2QPKJ12
1|1037653989|0|US|0|1|0||0||0|0|Software & Computer Services||||1001870291
1||1001870291|||0|0|0||Equity||0|0|||GLOB US Equity|LU0974299876
1|1037653990|0|JP|0|1|0||0||0|0|Trucking||||1000111265
1||1000111265|||0|0|0||Equity||0|0|||9042 JP Equity|JP3774200004
1|1037653991|0|US|0|1|1||0||0|0|Banks (L4)||||1000010282
1||1000010282|||0|0|0||Equity||0|0|||HOMB US Equity|US4368932004
1|1037653992|0|US|0|1|0||0||0|0|Residential REITs||||1000103212
1||1000103212|||0|0|0||Real Estate||0|0|||IRT US Equity|US45378A1060
1|1037653995|0|US|0|1|0||0||0|0|Electronic Office Equipment||||1002166337
1||1002166337|||0|0|0||Equity||0|0|||KE US Equity|US49428J1097
1|1037653997|0|US|0|1|0||0||0|0|Industrial Machinery||||1000108463
1||1000108463|||0|0|0||Equity||0|0|||DDD US Equity|US88554D2053
1|1037653998|0|US|0|1|0||0||0|0|Aerospace||||1000136289
1||1000136289|||0|0|0||Equity||0|0|||ATSG US Equity|US00922R1059
1|1037653999|0|US|0|1|0||0||0|0|Financials||||1000012684
1||1000012684|||0|0|0||Equity||0|0|||AMP US Equity|US03076C1062
1|1037654000|0|JP|0|1|0||0||0|0|Health Care Providers||||1000127630
1||1000127630|||0|0|0||Equity||0|0|||7476 JP Equity|JP3131300000
1|1037654002|0|DE|0|1|0||0||0|0|Business Support Services||||1000113943
1||1000113943|||0|0|0||Equity||0|0|||GBF GR Equity|DE0005909006
1|1037654003|0|US|0|1|0||0||0|0|Financials||||1000056864
1||1000056864|||0|0|0||Equity||0|0|||BUR LN Equity|GG00BMGYLN96
1|1037654004|0|US|0|1|0||0||0|0|Household Goods & Home Construction||||1000003834
1||1000003834|||0|0|0||Equity||0|0|||CENTA US Equity|US1535272058
1|1037654005|0|ZA|0|1|0||0||0|0|Food Retailers & Wholesalers||||1000129478
1||1000129478|||0|0|0||Equity||0|0|||CLS SJ Equity|ZAE000134854
1|1037654006|1|US|0|0|0||0||0|0|||||
1|1037654007|1|US|0|0|0||0||0|0|||||
1|1037654008|1|US|0|0|0||0||0|0|||||
1|1037654009|1|US|0|0|0||0||0|0|||||
1|1037654010|1|US|0|0|0||0||0|0|||||
1|1037654011|1|GB|0|0|0||0||0|0|||||
1|1037654012|1|US|0|0|0||0||0|0|||||
1|1037654013|1|JP|0|0|0||0||0|0|||||
1|1037654014|1|US|0|0|0||0||0|0|||||
1|1037654015|0|US|0|1|1||0||0|0|Banks (L4)||||1000106637
1||1000106637|||0|0|0||Equity||0|0|||CPF US Equity|US1547604090
1|1037654016|0|SE|0|1|0||0||0|0|Food Products||||1000044558
1||1000044558|||0|0|0||Equity||0|0|||CLAB SS Equity|SE0002626861
1|1037654017|1|JP|0|0|0||0||0|0|||||
1|1037654018|1|US|0|0|0||0||0|0|||||
1|1037654021|1|EU|0|0|0||0||0|0|||||
1|1037654022|1|US|0|0|0||0||0|0|||||
1|1037654023|1|JP|0|0|0||0||0|0|||||
1|1037654024|1|US|0|0|0||0||0|0|||||
1|1037654025|1|US|0|0|0||0||0|0|||||
1|1037654027|1|US|0|0|0||0||0|0|||||
1|1037654028|1|US|0|0|0||0||0|0|||||
1|1037654030|1|US|0|0|0||0||0|0|||||
1|1037654031|1|US|0|0|0||0||0|0|||||
1|1037654032|1|JP|0|0|0||0||0|0|||||
1|1037654033|1|CH|0|0|0||0||0|0|||||
1|1037654034|1|US|0|0|0||0||0|0|||||
1|1037654036|1|US|0|0|0||0||0|0|||||
1|1037654037|1|SE|0|0|0||0||0|0|||||
1|1037654038|0|JP|0|1|0||0||0|0|Food Retailers & Wholesalers||||1000009943
1||1000009943|||0|0|0||Equity||0|0|||3349 JP Equity|JP3298400007
1|1037654042|0|US|0|1|1||0||0|0|Banks (L4)||||1005102055
1||1005102055|||0|0|0||Equity||0|0|||FBK US Equity|US30257X1046
1|1037654044|0|JP|0|1|0||0||0|0|Industrial & Office REITs||||1000095742
1||1000095742|||0|0|0||Real Estate||0|0|||3281 JP Equity|JP3047510007
1|1037654045|0|DE|0|1|0||0||0|0|Full Line Insurance||||1000121919
1||1000121919|||0|0|0||Equity||0|0|||HNR1 GR Equity|DE0008402215
1|1037654046|0|JP|0|1|0||0||0|0|Automobiles||||1000105227
1||1000105227|||0|0|0||Equity||0|0|||HMC US Equity|US4381283088
1|1037654049|0|DE|0|1|0||0||0|0|Electronic Office Equipment||||1000134325
1||1000134325|||0|0|0||Equity||0|0|||JEN GR Equity|DE000A2NB601
1|1037654050|0|JP|0|1|0||0||0|0|Heavy Construction||||1000111526
1||1000111526|||0|0|0||Equity||0|0|||1944 JP Equity|JP3263000006
1|1037654052|0|CN|0|1|0||0||0|0|Consumer Finance||||1012467386
1||1012467386|||0|0|0||Equity||0|0|||QFIN US Equity|US88557W1018
1|1037654053|0|US|0|1|0||0||0|0|Chemicals (L3)||||1000104541
1||1000104541|||0|0|0||Equity||0|0|||APD US Equity|US0091581068
1|1037654054|0|US|0|1|0||0||0|0|Industrial & Office REITs||||1007541839
1||1007541839|||0|0|0||Real Estate||0|0|||COLD US Equity|US03064D1081
1|1037654055|0|US|0|1|0||0||0|0|Pharmaceuticals||||1009165173
1||1009165173|||0|0|0||Equity||0|0|||ARVN US Equity|US04335A1051
1|1037654056|0|US|0|1|0||0||0|0|Building Materials & Fixtures||||1000106393
1||1000106393|||0|0|0||Equity||0|0|||AZZ US Equity|US0024741045
1|1037654057|0|GB|0|1|0||0||0|0|Specialty REITs||||1000143177
1||1000143177|||0|0|0||Real Estate||0|0|||BYG LN Equity|GB0002869419
1|1037654059|0|US|0|1|0||0||0|0|Utilities (L1)||||1000105234
1||1000105234|||0|0|0||Equity||0|0|||CNP US Equity|US15189T1079
1|1037654060|0|US|0|1|0||0||0|0|Alternative Electricity||||1002907062
1||1002907062|||0|0|0||Equity||0|0|||CWEN US Equity|US18539C2044
1|1037654061|1|US|0|0|0||0||0|0|||||
1|1037654062|1|GB|0|0|0||0||0|0|||||
1|1037654063|1|EU|0|0|0||0||0|0|||||
1|1037654064|1|HK|0|0|0||0||0|0|||||
1|1037654066|1|US|0|0|0||0||0|0|||||
1|1037654067|1|US|0|0|0||0||0|0|||||
1|1037654068|1|HK|0|0|0||0||0|0|||||
1|1037654069|1|US|0|0|0||0||0|0|||||
1|1037654070|1|US|0|0|0||0||0|0|||||
1|1037654072|1|JP|0|0|0||0||0|0|||||
1|1037654073|1|US|0|0|0||0||0|0|||||
1|1037654075|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000120393
1||1000120393|||0|0|0||Equity||0|0|||6291 JP Equity|JP3688100001
1|1037654076|0|US|0|1|0||0||0|0|Electrical Components & Equipment||||1000135386
1||1000135386|||0|0|0||Equity||0|0|||AME US Equity|US0311001004
1|1037654077|0|US|0|1|0||0||0|0|Health Care Equipment & Services||||1000138313
1||1000138313|||0|0|0||Equity||0|0|||ENOV US Equity|US1940145022
1|1037654078|0|US|0|1|0||0||0|0|Biotechnology||||1001044894
1||1001044894|||0|0|0||Equity||0|0|||FATE US Equity|US31189P1021
1|1037654079|0|JP|0|1|0||0||0|0|Retail REITs||||1000009113
1||1000009113|||0|0|0||Real Estate||0|0|||8964 JP Equity|JP3046200006
1|1037654080|0|US|0|1|0||0||0|0|Health Care Equipment & Services||||1000089629
1||1000089629|||0|0|0||Equity||0|0|||GMED US Equity|US3795772082
1|1037654081|0|US|0|1|1||0||0|0|Banks (L4)||||1000128994
1||1000128994|||0|0|0||Equity||0|0|||HAFC US Equity|US4104952043
1|1037654082|0|US|0|1|1||0||0|0|Banks (L4)||||1000079765
1||1000079765|||0|0|0||Equity||0|0|||HMST US Equity|US43785V1026
1|1037654083|0|US|0|1|1||0||0|0|Banks (L4)||||1000107189
1||1000107189|||0|0|0||Equity||0|0|||INDB US Equity|US4538361084
1|1037654085|0|CN|0|1|0||0||0|0|Broadline Retailers||||1001478570
1||1001478570|||0|0|0||Equity||0|0|||JD US Equity|US47215P1066
1|1037654086|0|US|0|1|0||0||0|0|Household Goods & Home Construction||||1000105310
1||1000105310|||0|0|0||Equity||0|0|||KMB US Equity|US4943681035
1|1037654090|0|US|0|1|0||0||0|0|Full Line Insurance||||1000013401
1||1000013401|||0|0|0||Equity||0|0|||AMSF US Equity|US03071H1005
1|1037654091|0|JP|0|1|0||0||0|0|Chemicals (L3)||||1000110953
1||1000110953|||0|0|0||Equity||0|0|||4401 JP Equity|JP3114800000
1|1037654092|0|US|0|1|0||0||0|0|Electrical Components & Equipment||||1003116044
1||1003116044|||0|0|0||Equity||0|0|||BW US Equity|US05614L2097
1|1037654093|0|SE|0|1|0||0||0|0|Containers & Packaging||||1000116072
1||1000116072|||0|0|0||Equity||0|0|||BILL SS Equity|SE0000862997
1|1037654094|0|SG|0|1|0||0||0|0|Oil & Gas (L2)||||1001083708
1||1001083708|||0|0|0||Equity||0|0|||BWLPG NO Equity|BMG173841013
1|1037654095|0|JP|0|1|0||0||0|0|Trucking||||1000130455
1||1000130455|||0|0|0||Equity||0|0|||9022 JP Equity|JP3566800003
1|1037654096|0|US|0|1|0||0||0|0|Residential REITs||||1005970513
1||1005970513|||0|0|0||Real Estate||0|0|||CLPR US Equity|US18885T3068
1|1037654097|1|HK|0|0|0||0||0|0|||||
1|1037654098|1|US|0|0|0||0||0|0|||||
1|1037654099|1|GB|0|0|0||0||0|0|||||
1|1037654100|1|US|0|0|0||0||0|0|||||
1|1037654101|1|US|0|0|0||0||0|0|||||
1|1037654102|1|JP|0|0|0||0||0|0|||||
1|1037654103|1|US|0|0|0||0||0|0|||||
1|1037654104|1|US|0|0|0||0||0|0|||||
1|1037654105|1|US|0|0|0||0||0|0|||||
1|1037654106|1|US|0|0|0||0||0|0|||||
1|1037654108|1|US|0|0|0||0||0|0|||||
1|1037654109|1|US|0|0|0||0||0|0|||||
1|1037654112|1|EU|0|0|0||0||0|0|||||
1|1037654113|1|US|0|0|0||0||0|0|||||
1|1037654114|1|JP|0|0|0||0||0|0|||||
1|1037654115|1|US|0|0|0||0||0|0|||||
1|1037654116|1|SE|0|0|0||0||0|0|||||
1|1037654117|1|NO|0|0|0||0||0|0|||||
1|1037654118|1|JP|0|0|0||0||0|0|||||
1|1037654120|0|JP|0|1|0||0||0|0|Oil & Gas (L2)||||1003587818
1||1003587818|||0|0|0||Equity||0|0|||5021 JP Equity|JP3298000005
1|1037654121|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1006489442
1||1006489442|||0|0|0||Equity||0|0|||DK US Equity|US24665A1034
1|1037654125|0|US|0|1|0||0||0|0|Business Support Services||||1000126242
1||1000126242|||0|0|0||Equity||0|0|||FCN US Equity|US3029411093
1|1037654126|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000111249
1||1000111249|||0|0|0||Equity||0|0|||6457 JP Equity|JP3274400005
1|1037654127|0|US|0|1|0||0||0|0|Mortgage REITs||||1000098324
1||1000098324|||0|0|0||Real Estate||0|0|||HASI US Equity|US41068X1000
1|1037654128|0|US|0|1|1||0||0|0|Banks (L4)||||1000107135
1||1000107135|||0|0|0||Equity||0|0|||IBCP US Equity|US4538386099
1|1037654130|0|US|0|1|0||0||0|0|Building Materials & Fixtures||||1005679932
1||1005679932|||0|0|0||Equity||0|0|||JELD US Equity|US47580P1030
1|1037654131|0|US|0|1|0||0||0|0|Retail REITs||||1000105315
1||1000105315|||0|0|0||Real Estate||0|0|||KIM US Equity|US49446R1095
1|1037654133|0|US|0|1|0||0||0|0|Electronic Office Equipment||||1005621638
1||1005621638|||0|0|0||Equity||0|0|||AIRG US Equity|US00938A1043
1|1037654134|0|US|0|1|0||0||0|0|Health Care Providers||||1000122649
1||1000122649|||0|0|0||Equity||0|0|||ABC US Equity|US03073E1055
1|1037654135|0|JP|0|1|0||0||0|0|Brewers||||1000110945
1||1000110945|||0|0|0||Equity||0|0|||2502 JP Equity|JP3116000005
1|1037654136|0|CH|0|1|0||0||0|0|Biotechnology||||1000137238
1||1000137238|||0|0|0||Equity||0|0|||BANB SW Equity|CH1176493729
1|1037654137|0|US|0|1|0||0||0|0|Biotechnology||||1000106420
1||1000106420|||0|0|0||Equity||0|0|||BIO US Equity|US0905722072
1|1037654139|1|AU|0|0|0||0||0|0|||||
1|1037654140|1|US|0|0|0||0||0|0|||||
1|1037654141|1|EU|0|0|0||0||0|0|||||
1|1037654142|1|US|0|0|0||0||0|0|||||
1|1037654143|0|US|0|1|0||0||0|0|Transportation Services||||1000015352
1||1000015352|||0|0|0||Equity||0|0|||CPA US Equity|PAP310761054
1|1037654144|0|AU|0|1|0||0||0|0|Software & Computer Services||||1000136120
1||1000136120|||0|0|0||Equity||0|0|||DTL AU Equity|AU000000DTL4
1|1037654145|0|GB|0|1|0||0||0|0|Alternative Electricity||||1000009406
1||1000009406|||0|0|0||Equity||0|0|||DRX LN Equity|GB00B1VNSX38
1|1037654146|0|US|0|1|0||0||0|0|Industrial Machinery||||1000112918
1||1000112918|||0|0|0||Equity||0|0|||EPAC US Equity|US2927651040
1|1037654147|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000111175
1||1000111175|||0|0|0||Equity||0|0|||6954 JP Equity|JP3802400006
1|1037654149|0|US|0|1|0||0||0|0|Health Care Equipment & Services||||1003106577
1||1003106577|||0|0|0||Equity||0|0|||GKOS US Equity|US3773221029
1|1037654151|0|JP|0|1|0||0||0|0|Paper||||1000111325
1||1000111325|||0|0|0||Equity||0|0|||3865 JP Equity|JP3841800000
1|1037654152|0|ZA|0|1|0|12/30/1999|0||0|0|General Mining||||1000110167
1||1000110167|||0|0|0||Equity||0|0|||IMP SJ Equity|ZAE000083648
1|1037654154|0|JP|0|1|0||0||0|0|Clothing & Accessories||||1000111423
1||1000111423|||0|0|0||Equity||0|0|||3201 JP Equity|JP3700800000
1|1037654156|0|US|0|1|0||0||0|0|Diversified Industrials||||1000067487
1||1000067487|||0|0|0||Equity||0|0|||AL US Equity|US00912X3026
1|1037654157|0|US|0|1|0||0||0|0|Building Materials & Fixtures||||1000106294
1||1000106294|||0|0|0||Equity||0|0|||AMWD US Equity|US0305061097
1|1037654158|0|US|0|1|0||0||0|0|Financials||||1000077035
1||1000077035|||0|0|0||Equity||0|0|||APAM US Equity|US04316A1088
1|1037654159|0|US|0|1|0||0||0|0|Biotechnology||||1000124234
1||1000124234|||0|0|0||Equity||0|0|||AZTA US Equity|US1143401024
1|1037654160|0|GB|0|1|0|12/30/1999|0||0|0|Clothing & Accessories||||1000144940
1||1000144940|||0|0|0||Equity||0|0|||BRBY LN Equity|GB0031743007
1|1037654161|0|GB|0|1|0||0||0|0|General Mining||||1000000320
1||1000000320|||0|0|0||Equity||0|0|||CEY LN Equity|JE00B5TT1872
1|1037654162|0|US|0|1|0||0||0|0|Telecommunications Equipment||||1000106307
1||1000106307|||0|0|0||Equity||0|0|||CLFD US Equity|US18482P1030
1|1037654163|1|US|0|0|0||0||0|0|||||
1|1037654164|1|GB|0|0|0||0||0|0|||||
1|1037654165|1|US|0|0|0||0||0|0|||||
1|1037654166|1|EU|0|0|0||0||0|0|||||
1|1037654167|1|US|0|0|0||0||0|0|||||
1|1037654170|1|US|0|0|0||0||0|0|||||
1|1037654171|1|US|0|0|0||0||0|0|||||
1|1037654172|1|JP|0|0|0||0||0|0|||||
1|1037654174|1|EU|0|0|0||0||0|0|||||
1|1037654175|1|JP|0|0|0||0||0|0|||||
1|1037654178|1|EU|0|0|0||0||0|0|||||
1|1037654179|1|US|0|0|0||0||0|0|||||
1|1037654180|1|JP|0|0|0||0||0|0|||||
1|1037654181|1|ZA|0|0|0||0||0|0|||||
1|1037654182|1|GB|0|0|0||0||0|0|||||
1|1037654183|1|US|0|0|0||0||0|0|||||
1|1037654184|1|US|0|0|0||0||0|0|||||
1|1037654185|0|US|0|1|0||0||0|0|Oil Equipment & Services||||1000128122
1||1000128122|||0|0|0||Equity||0|0|||CLB US Equity|NL0000200384
1|1037654187|0|US|0|1|0||0||0|0|Utilities (L1)||||1000142375
1||1000142375|||0|0|0||Equity||0|0|||DTE US Equity|US2333311072
1|1037654188|0|FR|0|1|0||0||0|0|Utilities (L1)||||1000122385
1||1000122385|||0|0|0||Equity||0|0|||ENGI FP Equity|FR0010208488
1|1037654189|0|US|0|1|0||0||0|0|Specialty REITs||||1004550032
1||1004550032|||0|0|0||Real Estate||0|0|||FPI US Equity|US31154R1095
1|1037654192|0|US|0|1|0||0||0|0|Clothing & Accessories||||1000018293
1||1000018293|||0|0|0||Equity||0|0|||HBI US Equity|US4103451021
1|1037654193|0|CN|0|1|0||0||0|0|Electronic Office Equipment||||1000013426
1||1000013426|||0|0|0||Equity||0|0|||HOLI US Equity|VGG456671053
1|1037654194|0|JP|0|1|0||0||0|0|Diversified Industrials||||1000111357
1||1000111357|||0|0|0||Equity||0|0|||8098 JP Equity|JP3146000009
1|1037654196|0|FR|0|1|0||0||0|0|Media (L2)||||1000137112
1||1000137112|||0|0|0||Equity||0|0|||DEC FP Equity|FR0000077919
1|1037654197|0|JP|0|1|0||0||0|0|Chemicals (L3)||||1005580360
1||1005580360|||0|0|0||Equity||0|0|||4189 JP Equity|JP3277040006
1|1037654200|0|CH|0|1|0||0||0|0|Chemicals (L3)||||1000124410
1||1000124410|||0|0|0||Equity||0|0|||CLN SW Equity|CH0012142631
1|1037654201|1|US|0|0|0||0||0|0|||||
1|1037654202|1|US|0|0|0||0||0|0|||||
1|1037654203|1|EU|0|0|0||0||0|0|||||
1|1037654204|1|US|0|0|0||0||0|0|||||
1|1037654205|1|US|0|0|0||0||0|0|||||
1|1037654206|1|GB|0|0|0||0||0|0|||||
1|1037654207|1|US|0|0|0||0||0|0|||||
